"GEO";"GEO_OBJECT";"SEX";"AGE";"EP_MEASURE";"OBS_STATUS_FR";TIME_PERIOD;OBS_VALUE
"44";"DEP";"_T";"_T";"POP";"D";2019;1429272
"31";"DEP";"_T";"_T";"POP";"D";2019;1400039
"87";"DEP";"_T";"_T";"POP";"D";2019;372359
"60";"DEP";"_T";"_T";"POP";"D";2019;829419
"57";"DEP";"_T";"_T";"POP";"D";2019;1046543
"28";"DEP";"_T";"_T";"POP";"D";2019;431575
"83";"DEP";"_T";"_T";"POP";"D";2019;1076711
"93";"DEP";"_T";"_T";"POP";"D";2019;1644903
"86";"DEP";"_T";"_T";"POP";"D";2019;438435
"65";"DEP";"_T";"_T";"POP";"D";2019;229567
"52";"DEP";"_T";"_T";"POP";"D";2019;172512
"46";"DEP";"_T";"_T";"POP";"D";2019;174094
"34";"DEP";"_T";"_T";"POP";"D";2019;1175623
"84";"DEP";"_T";"_T";"POP";"D";2019;561469
"66";"DEP";"_T";"_T";"POP";"D";2019;479979
"2B";"DEP";"_T";"_T";"POP";"D";2019;181933
"42";"DEP";"_T";"_T";"POP";"D";2019;765634
"16";"DEP";"_T";"_T";"POP";"D";2019;352015
"17";"DEP";"_T";"_T";"POP";"D";2019;651358
"75";"DEP";"_T";"_T";"POP";"D";2019;2165423
"25";"DEP";"_T";"_T";"POP";"D";2019;543974
"10";"DEP";"_T";"_T";"POP";"D";2019;310242
"72";"DEP";"_T";"_T";"POP";"D";2019;566412
"07";"DEP";"_T";"_T";"POP";"D";2019;328278
"32";"DEP";"_T";"_T";"POP";"D";2019;191377
"973";"DEP";"_T";"_T";"POP";"D";2019;281678
"971";"DEP";"_T";"_T";"POP";"D";2019;384239
"33";"DEP";"_T";"_T";"POP";"D";2019;1623749
"2A";"DEP";"_T";"_T";"POP";"D";2019;158507
"59";"DEP";"_T";"_T";"POP";"D";2019;2608346
"09";"DEP";"_T";"_T";"POP";"D";2020;153954
"25";"DEP";"_T";"_T";"POP";"D";2020;545209
"972";"DEP";"_T";"_T";"POP";"D";2020;361225
"65";"DEP";"_T";"_T";"POP";"D";2020;229788
"15";"DEP";"_T";"_T";"POP";"D";2020;144379
"2A";"DEP";"_T";"_T";"POP";"D";2020;160814
"92";"DEP";"_T";"_T";"POP";"D";2020;1626213
"69";"DEP";"_T";"_T";"POP";"D";2020;1883437
"76";"DEP";"_T";"_T";"POP";"D";2020;1254739
"71";"DEP";"_T";"_T";"POP";"D";2020;551063
"85";"DEP";"_T";"_T";"POP";"D";2020;692705
"89";"DEP";"_T";"_T";"POP";"D";2020;334156
"34";"DEP";"_T";"_T";"POP";"D";2020;1188973
"18";"DEP";"_T";"_T";"POP";"D";2020;300933
"61";"DEP";"_T";"_T";"POP";"D";2020;278475
"11";"DEP";"_T";"_T";"POP";"D";2020;375217
"68";"DEP";"_T";"_T";"POP";"D";2020;767842
"39";"DEP";"_T";"_T";"POP";"D";2020;258798
"95";"DEP";"_T";"_T";"POP";"D";2020;1251804
"38";"DEP";"_T";"_T";"POP";"D";2020;1277513
"72";"DEP";"_T";"_T";"POP";"D";2020;566993
"04";"DEP";"_T";"_T";"POP";"D";2020;165451
"66";"DEP";"_T";"_T";"POP";"D";2020;482765
"73";"DEP";"_T";"_T";"POP";"D";2020;439750
"50";"DEP";"_T";"_T";"POP";"D";2020;495093
"17";"DEP";"_T";"_T";"POP";"D";2020;655709
"19";"DEP";"_T";"_T";"POP";"D";2020;239190
"58";"DEP";"_T";"_T";"POP";"D";2020;202670
"81";"DEP";"_T";"_T";"POP";"D";2020;391066
"49";"DEP";"_T";"_T";"POP";"D";2020;820713
"23";"DEP";"_T";"_T";"POP";"D";2020;115995
"13";"DEP";"_T";"_T";"POP";"D";2020;2048070
"44";"DEP";"_T";"_T";"POP";"D";2020;1445171
"88";"DEP";"_T";"_T";"POP";"D";2020;362397
"37";"DEP";"_T";"_T";"POP";"D";2020;612119
"82";"DEP";"_T";"_T";"POP";"D";2020;262316
"36";"DEP";"_T";"_T";"POP";"D";2020;218707
"67";"DEP";"_T";"_T";"POP";"D";2020;1148073
"91";"DEP";"_T";"_T";"POP";"D";2020;1306118
"971";"DEP";"_T";"_T";"POP";"D";2020;383559
"93";"DEP";"_T";"_T";"POP";"D";2020;1655422
"86";"DEP";"_T";"_T";"POP";"D";2020;439332
"80";"DEP";"_T";"_T";"POP";"D";2020;568748
"05";"DEP";"_T";"_T";"POP";"D";2020;140605
"74";"DEP";"_T";"_T";"POP";"D";2020;835206
"78";"DEP";"_T";"_T";"POP";"D";2020;1449723
"26";"DEP";"_T";"_T";"POP";"D";2020;517709
"47";"DEP";"_T";"_T";"POP";"D";2020;330844
"31";"DEP";"_T";"_T";"POP";"D";2020;1415757
"16";"DEP";"_T";"_T";"POP";"D";2020;351718
"46";"DEP";"_T";"_T";"POP";"D";2020;174670
"43";"DEP";"_T";"_T";"POP";"D";2020;227489
"94";"DEP";"_T";"_T";"POP";"D";2020;1407972
"79";"DEP";"_T";"_T";"POP";"D";2020;374481
"64";"DEP";"_T";"_T";"POP";"D";2020;687240
"45";"DEP";"_T";"_T";"POP";"D";2020;682304
"53";"DEP";"_T";"_T";"POP";"D";2020;306538
"54";"DEP";"_T";"_T";"POP";"D";2020;732590
"51";"DEP";"_T";"_T";"POP";"D";2020;566659
"56";"DEP";"_T";"_T";"POP";"D";2020;764161
"32";"DEP";"_T";"_T";"POP";"D";2020;191819
"01";"DEP";"_T";"_T";"POP";"D";2020;657856
"973";"DEP";"_T";"_T";"POP";"D";2020;285133
"27";"DEP";"_T";"_T";"POP";"D";2020;599668
"976";"DEP";"_T";"_T";"POP";"D";2020;279696
"41";"DEP";"_T";"_T";"POP";"D";2020;329357
"70";"DEP";"_T";"_T";"POP";"D";2020;234601
"59";"DEP";"_T";"_T";"POP";"D";2020;2607746
"2B";"DEP";"_T";"_T";"POP";"D";2020;182887
"21";"DEP";"_T";"_T";"POP";"D";2020;535078
"12";"DEP";"_T";"_T";"POP";"D";2020;279554
"974";"DEP";"_T";"_T";"POP";"D";2020;863083
"84";"DEP";"_T";"_T";"POP";"D";2020;561941
"24";"DEP";"_T";"_T";"POP";"D";2020;412807
"40";"DEP";"_T";"_T";"POP";"D";2020;418122
"42";"DEP";"_T";"_T";"POP";"D";2020;768508
"03";"DEP";"_T";"_T";"POP";"D";2020;335628
"08";"DEP";"_T";"_T";"POP";"D";2020;269701
"33";"DEP";"_T";"_T";"POP";"D";2020;1636391
"55";"DEP";"_T";"_T";"POP";"D";2020;183001
"77";"DEP";"_T";"_T";"POP";"D";2020;1428636
"87";"DEP";"_T";"_T";"POP";"D";2020;372123
"60";"DEP";"_T";"_T";"POP";"D";2020;829699
"14";"DEP";"_T";"_T";"POP";"D";2020;697547
"83";"DEP";"_T";"_T";"POP";"D";2020;1085189
"52";"DEP";"_T";"_T";"POP";"D";2020;171798
"28";"DEP";"_T";"_T";"POP";"D";2020;431443
"63";"DEP";"_T";"_T";"POP";"D";2020;661852
"06";"DEP";"_T";"_T";"POP";"D";2020;1097410
"35";"DEP";"_T";"_T";"POP";"D";2020;1088855
"57";"DEP";"_T";"_T";"POP";"D";2020;1049155
"75";"DEP";"_T";"_T";"POP";"D";2020;2145906
"48";"DEP";"_T";"_T";"POP";"D";2020;76633
"07";"DEP";"_T";"_T";"POP";"D";2020;329325
"02";"DEP";"_T";"_T";"POP";"D";2020;529374
"90";"DEP";"_T";"_T";"POP";"D";2020;140120
"29";"DEP";"_T";"_T";"POP";"D";2020;917179
"10";"DEP";"_T";"_T";"POP";"D";2020;311435
"22";"DEP";"_T";"_T";"POP";"D";2020;603640
"62";"DEP";"_T";"_T";"POP";"D";2020;1462167
"30";"DEP";"_T";"_T";"POP";"D";2020;751457
"25";"DEP";"_T";"_T";"POP";"D";2021;547096
"01";"DEP";"_T";"_T";"POP";"D";2021;663202
"34";"DEP";"_T";"_T";"POP";"D";2021;1201883
"43";"DEP";"_T";"_T";"POP";"D";2021;227284
"27";"DEP";"_T";"_T";"POP";"D";2021;598934
"46";"DEP";"_T";"_T";"POP";"D";2021;174942
"02";"DEP";"_T";"_T";"POP";"D";2021;527468
"50";"DEP";"_T";"_T";"POP";"D";2021;495508
"08";"DEP";"_T";"_T";"POP";"D";2021;268859
"23";"DEP";"_T";"_T";"POP";"D";2021;115702
"17";"DEP";"_T";"_T";"POP";"D";2021;661404
"45";"DEP";"_T";"_T";"POP";"D";2021;684561
"31";"DEP";"_T";"_T";"POP";"D";2021;1434367
"37";"DEP";"_T";"_T";"POP";"D";2021;612160
"84";"DEP";"_T";"_T";"POP";"D";2021;564566
"79";"DEP";"_T";"_T";"POP";"D";2021;374587
"974";"DEP";"_T";"_T";"POP";"D";2021;871157
"32";"DEP";"_T";"_T";"POP";"D";2021;192437
"49";"DEP";"_T";"_T";"POP";"D";2021;824743
"55";"DEP";"_T";"_T";"POP";"D";2021;181919
"77";"DEP";"_T";"_T";"POP";"D";2021;1438100
"2B";"DEP";"_T";"_T";"POP";"D";2021;184655
"16";"DEP";"_T";"_T";"POP";"D";2021;350867
"51";"DEP";"_T";"_T";"POP";"D";2021;565292
"63";"DEP";"_T";"_T";"POP";"D";2021;662285
"03";"DEP";"_T";"_T";"POP";"D";2021;334872
"52";"DEP";"_T";"_T";"POP";"D";2021;171042
"18";"DEP";"_T";"_T";"POP";"D";2021;299573
"64";"DEP";"_T";"_T";"POP";"D";2021;693027
"86";"DEP";"_T";"_T";"POP";"D";2021;439385
"68";"DEP";"_T";"_T";"POP";"D";2021;767083
"94";"DEP";"_T";"_T";"POP";"D";2021;1415367
"75";"DEP";"_T";"_T";"POP";"D";2021;2133111
"76";"DEP";"_T";"_T";"POP";"D";2021;1255918
"61";"DEP";"_T";"_T";"POP";"D";2021;276973
"91";"DEP";"_T";"_T";"POP";"D";2021;1313768
"71";"DEP";"_T";"_T";"POP";"D";2021;549288
"976";"DEP";"_T";"_T";"POP";"D";2021;289039
"66";"DEP";"_T";"_T";"POP";"D";2021;487307
"44";"DEP";"_T";"_T";"POP";"D";2021;1457806
"74";"DEP";"_T";"_T";"POP";"D";2021;841482
"26";"DEP";"_T";"_T";"POP";"D";2021;519458
"22";"DEP";"_T";"_T";"POP";"D";2021;605917
"78";"DEP";"_T";"_T";"POP";"D";2021;1456365
"15";"DEP";"_T";"_T";"POP";"D";2021;144226
"30";"DEP";"_T";"_T";"POP";"D";2021;756543
"81";"DEP";"_T";"_T";"POP";"D";2021;393572
"57";"DEP";"_T";"_T";"POP";"D";2021;1049942
"35";"DEP";"_T";"_T";"POP";"D";2021;1098325
"70";"DEP";"_T";"_T";"POP";"D";2021;234296
"973";"DEP";"_T";"_T";"POP";"D";2021;286618
"11";"DEP";"_T";"_T";"POP";"D";2021;376028
"69";"DEP";"_T";"_T";"POP";"D";2021;1893692
"80";"DEP";"_T";"_T";"POP";"D";2021;566252
"87";"DEP";"_T";"_T";"POP";"D";2021;371691
"38";"DEP";"_T";"_T";"POP";"D";2021;1284948
"24";"DEP";"_T";"_T";"POP";"D";2021;413730
"93";"DEP";"_T";"_T";"POP";"D";2021;1668670
"82";"DEP";"_T";"_T";"POP";"D";2021;263377
"10";"DEP";"_T";"_T";"POP";"D";2021;311329
"83";"DEP";"_T";"_T";"POP";"D";2021;1095337
"73";"DEP";"_T";"_T";"POP";"D";2021;442468
"39";"DEP";"_T";"_T";"POP";"D";2021;258555
"48";"DEP";"_T";"_T";"POP";"D";2021;76519
"67";"DEP";"_T";"_T";"POP";"D";2021;1152662
"58";"DEP";"_T";"_T";"POP";"D";2021;202417
"85";"DEP";"_T";"_T";"POP";"D";2021;699459
"06";"DEP";"_T";"_T";"POP";"D";2021;1103941
"53";"DEP";"_T";"_T";"POP";"D";2021;305933
"90";"DEP";"_T";"_T";"POP";"D";2021;139654
"09";"DEP";"_T";"_T";"POP";"D";2021;154596
"88";"DEP";"_T";"_T";"POP";"D";2021;360673
"29";"DEP";"_T";"_T";"POP";"D";2021;921638
"47";"DEP";"_T";"_T";"POP";"D";2021;331229
"56";"DEP";"_T";"_T";"POP";"D";2021;768687
"971";"DEP";"_T";"_T";"POP";"D";2021;384315
"42";"DEP";"_T";"_T";"POP";"D";2021;769029
"07";"DEP";"_T";"_T";"POP";"D";2021;331415
"36";"DEP";"_T";"_T";"POP";"D";2021;217228
"04";"DEP";"_T";"_T";"POP";"D";2021;166077
"72";"DEP";"_T";"_T";"POP";"D";2021;566058
"972";"DEP";"_T";"_T";"POP";"D";2021;360749
"60";"DEP";"_T";"_T";"POP";"D";2021;828838
"2A";"DEP";"_T";"_T";"POP";"D";2021;162942
"95";"DEP";"_T";"_T";"POP";"D";2021;1256607
"05";"DEP";"_T";"_T";"POP";"D";2021;140976
"33";"DEP";"_T";"_T";"POP";"D";2021;1654970
"12";"DEP";"_T";"_T";"POP";"D";2021;279649
"65";"DEP";"_T";"_T";"POP";"D";2021;230956
"19";"DEP";"_T";"_T";"POP";"D";2021;239784
"59";"DEP";"_T";"_T";"POP";"D";2021;2611293
"13";"DEP";"_T";"_T";"POP";"D";2021;2056943
"41";"DEP";"_T";"_T";"POP";"D";2021;328504
"21";"DEP";"_T";"_T";"POP";"D";2021;535503
"14";"DEP";"_T";"_T";"POP";"D";2021;700633
"54";"DEP";"_T";"_T";"POP";"D";2021;732486
"40";"DEP";"_T";"_T";"POP";"D";2021;422976
"28";"DEP";"_T";"_T";"POP";"D";2021;431277
"89";"DEP";"_T";"_T";"POP";"D";2021;333385
"62";"DEP";"_T";"_T";"POP";"D";2021;1461441
"92";"DEP";"_T";"_T";"POP";"D";2021;1635291
"27";"DEP";"_T";"_T";"POP";"PROV";2022;598555
"58";"DEP";"_T";"_T";"POP";"PROV";2022;201155
"86";"DEP";"_T";"_T";"POP";"PROV";2022;439910
"2A";"DEP";"_T";"_T";"POP";"PROV";2022;164540
"65";"DEP";"_T";"_T";"POP";"PROV";2022;231432
"16";"DEP";"_T";"_T";"POP";"PROV";2022;350455
"82";"DEP";"_T";"_T";"POP";"PROV";2022;264890
"72";"DEP";"_T";"_T";"POP";"PROV";2022;565895
"91";"DEP";"_T";"_T";"POP";"PROV";2022;1319836
"87";"DEP";"_T";"_T";"POP";"PROV";2022;371139
"75";"DEP";"_T";"_T";"POP";"PROV";2022;2119682
"11";"DEP";"_T";"_T";"POP";"PROV";2022;376898
"63";"DEP";"_T";"_T";"POP";"PROV";2022;663351
"68";"DEP";"_T";"_T";"POP";"PROV";2022;767909
"93";"DEP";"_T";"_T";"POP";"PROV";2022;1679240
"37";"DEP";"_T";"_T";"POP";"PROV";2022;613684
"48";"DEP";"_T";"_T";"POP";"PROV";2022;76488
"18";"DEP";"_T";"_T";"POP";"PROV";2022;298230
"61";"DEP";"_T";"_T";"POP";"PROV";2022;275186
"34";"DEP";"_T";"_T";"POP";"PROV";2022;1215845
"02";"DEP";"_T";"_T";"POP";"PROV";2022;525282
"46";"DEP";"_T";"_T";"POP";"PROV";2022;175299
"22";"DEP";"_T";"_T";"POP";"PROV";2022;608107
"44";"DEP";"_T";"_T";"POP";"PROV";2022;1473637
"67";"DEP";"_T";"_T";"POP";"PROV";2022;1158915
"53";"DEP";"_T";"_T";"POP";"PROV";2022;305570
"36";"DEP";"_T";"_T";"POP";"PROV";2022;216164
"13";"DEP";"_T";"_T";"POP";"PROV";2022;2063805
"28";"DEP";"_T";"_T";"POP";"PROV";2022;430831
"21";"DEP";"_T";"_T";"POP";"PROV";2022;536420
"973";"DEP";"_T";"_T";"POP";"PROV";2022;289876
"07";"DEP";"_T";"_T";"POP";"PROV";2022;333172
"03";"DEP";"_T";"_T";"POP";"PROV";2022;334177
"47";"DEP";"_T";"_T";"POP";"PROV";2022;330843
"971";"DEP";"_T";"_T";"POP";"PROV";2022;382176
"976";"DEP";"_T";"_T";"POP";"PROV";2022;299336
"64";"DEP";"_T";"_T";"POP";"PROV";2022;697701
"2B";"DEP";"_T";"_T";"POP";"PROV";2022;185713
"24";"DEP";"_T";"_T";"POP";"PROV";2022;413351
"09";"DEP";"_T";"_T";"POP";"PROV";2022;155022
"38";"DEP";"_T";"_T";"POP";"PROV";2022;1292276
"05";"DEP";"_T";"_T";"POP";"PROV";2022;141188
"85";"DEP";"_T";"_T";"POP";"PROV";2022;705657
"83";"DEP";"_T";"_T";"POP";"PROV";2022;1103664
"17";"DEP";"_T";"_T";"POP";"PROV";2022;665861
"974";"DEP";"_T";"_T";"POP";"PROV";2022;876409
"66";"DEP";"_T";"_T";"POP";"PROV";2022;490882
"10";"DEP";"_T";"_T";"POP";"PROV";2022;311660
"52";"DEP";"_T";"_T";"POP";"PROV";2022;169987
"73";"DEP";"_T";"_T";"POP";"PROV";2022;445714
"12";"DEP";"_T";"_T";"POP";"PROV";2022;279718
"42";"DEP";"_T";"_T";"POP";"PROV";2022;770969
"15";"DEP";"_T";"_T";"POP";"PROV";2022;143934
"50";"DEP";"_T";"_T";"POP";"PROV";2022;495141
"89";"DEP";"_T";"_T";"POP";"PROV";2022;331817
"51";"DEP";"_T";"_T";"POP";"PROV";2022;564668
"84";"DEP";"_T";"_T";"POP";"PROV";2022;565991
"32";"DEP";"_T";"_T";"POP";"PROV";2022;192902
"26";"DEP";"_T";"_T";"POP";"PROV";2022;521006
"95";"DEP";"_T";"_T";"POP";"PROV";2022;1263170
"57";"DEP";"_T";"_T";"POP";"PROV";2022;1051675
"04";"DEP";"_T";"_T";"POP";"PROV";2022;166660
"14";"DEP";"_T";"_T";"POP";"PROV";2022;702752
"76";"DEP";"_T";"_T";"POP";"PROV";2022;1255970
"54";"DEP";"_T";"_T";"POP";"PROV";2022;731799
"90";"DEP";"_T";"_T";"POP";"PROV";2022;138816
"69";"DEP";"_T";"_T";"POP";"PROV";2022;1905369
"56";"DEP";"_T";"_T";"POP";"PROV";2022;773220
"59";"DEP";"_T";"_T";"POP";"PROV";2022;2612350
"06";"DEP";"_T";"_T";"POP";"PROV";2022;1109054
"08";"DEP";"_T";"_T";"POP";"PROV";2022;267672
"71";"DEP";"_T";"_T";"POP";"PROV";2022;548454
"30";"DEP";"_T";"_T";"POP";"PROV";2022;759973
"81";"DEP";"_T";"_T";"POP";"PROV";2022;395206
"41";"DEP";"_T";"_T";"POP";"PROV";2022;327951
"31";"DEP";"_T";"_T";"POP";"PROV";2022;1452546
"80";"DEP";"_T";"_T";"POP";"PROV";2022;564689
"78";"DEP";"_T";"_T";"POP";"PROV";2022;1462226
"77";"DEP";"_T";"_T";"POP";"PROV";2022;1446968
"92";"DEP";"_T";"_T";"POP";"PROV";2022;1641277
"972";"DEP";"_T";"_T";"POP";"PROV";2022;356930
"19";"DEP";"_T";"_T";"POP";"PROV";2022;239447
"79";"DEP";"_T";"_T";"POP";"PROV";2022;374169
"60";"DEP";"_T";"_T";"POP";"PROV";2022;829142
"33";"DEP";"_T";"_T";"POP";"PROV";2022;1672966
"43";"DEP";"_T";"_T";"POP";"PROV";2022;227222
"35";"DEP";"_T";"_T";"POP";"PROV";2022;1108101
"70";"DEP";"_T";"_T";"POP";"PROV";2022;233653
"40";"DEP";"_T";"_T";"POP";"PROV";2022;427123
"23";"DEP";"_T";"_T";"POP";"PROV";2022;115086
"45";"DEP";"_T";"_T";"POP";"PROV";2022;686056
"29";"DEP";"_T";"_T";"POP";"PROV";2022;925209
"01";"DEP";"_T";"_T";"POP";"PROV";2022;668613
"25";"DEP";"_T";"_T";"POP";"PROV";2022;549013
"39";"DEP";"_T";"_T";"POP";"PROV";2022;258038
"49";"DEP";"_T";"_T";"POP";"PROV";2022;828080
"94";"DEP";"_T";"_T";"POP";"PROV";2022;1421887
"62";"DEP";"_T";"_T";"POP";"PROV";2022;1459302
"74";"DEP";"_T";"_T";"POP";"PROV";2022;849959
"55";"DEP";"_T";"_T";"POP";"PROV";2022;180811
"88";"DEP";"_T";"_T";"POP";"PROV";2022;358793
